Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL4537319,,0,401.51,0,3.69,90,O=C(Cc1ccccc1)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,IC50,=',31,nM,7.51,,,UO_0000065,18.7,0.34,3.82,12.87,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4455592,,0,316.83,0,4.44,106,OC(CC1c2ccc(Cl)cc2-c2cncn21)C1CCCCC1,IC50,=',6900,nM,5.16,,,UO_0000065,16.29,0.32,0.72,13.56,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4437006,,0,280.33,0,3.19,48,OC(COc1ccccc1-c1cnc[nH]1)c1ccccc1,IC50,=',7200,nM,5.14,,,UO_0000065,18.35,0.33,1.95,8.85,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL3752060,,0,282.39,0,3.78,123,O[C@@H](C[C@H]1c2ccccc2-c2cncn21)C1CCCCC1,IC50,=',21,nM,7.68,,,UO_0000065,27.19,0.5,3.9,20.18,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4539142,,0,196.16,0,2.06,8,Oc1c(F)cc(F)cc1-c1cnc[nH]1,IC50,=',960,nM,6.02,,,UO_0000065,30.68,0.59,3.96,12.3,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4543526,,0,314.36,0,3.1,114,O=C1CCC(C(O)CC2c3c(F)cccc3-c3cncn32)CC1,IC50,=',600,nM,6.22,,,UO_0000065,19.79,0.37,3.12,11.29,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL3989951,NAVOXIMOD,1,316.38,0,2.89,NLG-919,O[C@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@H](O)CC1,IC50,=',28,nM,7.55,,,UO_0000065,23.87,0.45,4.66,12.96,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4527119,,0,228.29,0,2.61,58,CC(C)(O)CC1c2ccccc2-c2cncn21,IC50,=',7700,nM,5.11,,,UO_0000065,22.4,0.41,2.5,13.44,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4594197,,0,268.36,0,3.39,61,OC(CC1c2ccccc2-c2cncn21)C1CCCC1,IC50,=',160,nM,6.8,,,UO_0000065,25.32,0.46,3.41,17.86,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4453343,,0,276.34,0,3.58,65,OC(CC1c2ccccc2-c2cncn21)c1ccccc1,IC50,=',330,nM,6.48,,,UO_0000065,23.45,0.42,2.9,17.03,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4528916,,0,284.36,0,2.63,73,OC(CC1c2ccccc2-c2cncn21)C1CCOCC1,IC50,=',790,nM,6.1,,,UO_0000065,21.46,0.4,3.47,12.91,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4542242,,0,419.5,0,3.82,91,O=C(Cc1ccc(F)cc1)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,IC50,=',40,nM,7.4,,,UO_0000065,17.64,0.33,3.58,12.68,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL3753837,,0,300.38,0,3.92,96,OC(CC1c2c(F)cccc2-c2cncn21)C1CCCCC1,IC50,=',30,nM,7.52,,,UO_0000065,25.04,0.47,3.6,19.77,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4517185,,0,316.38,0,2.89,120,OC1CCC(C(O)CC2c3c(F)cccc3-c3cncn32)CC1,IC50,=',200,nM,6.7,,,UO_0000065,21.17,0.4,3.81,11.49,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4461013,,0,278.36,0,4.09,28,c1ccc(CCCOc2ccccc2-c2cnc[nH]2)cc1,IC50,=',16000,nM,4.8,,,UO_0000065,17.23,0.31,0.71,12.65,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4546318,,0,228.29,0,3.26,31,c1ccc(-c2cnc[nH]2)c(OCCC2CC2)c1,IC50,=',5100,nM,5.29,,,UO_0000065,23.18,0.43,2.03,13.96,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL3629569,,0,282.39,0,3.78,52,OC(CC1c2ccccc2-c2cncn21)C1CCCCC1,IC50,=',60,nM,7.22,,,UO_0000065,25.57,0.47,3.44,18.98,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4570289,,0,318.37,0,4.03,108,OC(CC1c2ccccc2-c2cncn21)C1CCC(F)(F)CC1,IC50,=',46,nM,7.34,,,UO_0000065,23.05,0.44,3.31,19.28,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4476409,,0,264.33,0,3.7,27,c1ccc(CCOc2ccccc2-c2cnc[nH]2)cc1,IC50,=',9100,nM,5.04,,,UO_0000065,19.07,0.34,1.34,13.3,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4524535,,0,277.33,0,2.97,69,OC(CC1c2ccccc2-c2cncn21)c1cccnc1,IC50,=',2900,nM,5.54,,,UO_0000065,19.97,0.36,2.57,10.87,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4569332,,0,328.24,0,1.42,85,Cl.Cl.OC(CC1c2ccccc2-c2cncn21)C1CNC1,IC50,=',24000,nM,4.62,,,UO_0000065,18.09,0.33,3.2,9.22,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4540038,,0,316.38,0,2.89,128,O[C@@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@@H](O)CC1,IC50,=',440,nM,6.36,,,UO_0000065,20.09,0.38,3.47,10.91,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL3754097,,0,282.39,0,3.78,122,O[C@@H](C[C@@H]1c2ccccc2-c2cncn21)C1CCCCC1,IC50,=',18000,nM,4.75,,,UO_0000065,16.8,0.31,0.96,12.47,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4579820,,0,212.61,0,2.57,11,Oc1c(F)cc(Cl)cc1-c1cnc[nH]1,IC50,=',300,nM,6.52,,,UO_0000065,30.68,0.64,3.95,13.34,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4445081,,0,239.07,0,2.54,6,Oc1ccc(Br)cc1-c1cnc[nH]1,IC50,=',760,nM,6.12,,,UO_0000065,25.6,0.64,3.58,12.51,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4534741,,0,296.41,0,4.17,63,OC(CC1CCCCC1)CC1c2ccccc2-c2cncn21,IC50,=',906,nM,6.04,,,UO_0000065,20.39,0.38,1.87,15.88,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4557815,,0,355.44,0,3.07,81,CC(C)(C)OC(=O)N1CC(C(O)CC2c3ccccc3-c3cncn32)C1,IC50,=',810,nM,6.09,,,UO_0000065,17.14,0.32,3.02,9.01,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4559452,,0,402.5,0,3.08,92,O=C(Cc1ccncc1)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,IC50,=',230,nM,6.64,,,UO_0000065,16.49,0.3,3.56,9.32,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4446614,,0,277.33,0,2.97,67,OC(CC1c2ccccc2-c2cncn21)c1ccccn1,IC50,=',8800,nM,5.06,,,UO_0000065,18.23,0.33,2.09,9.92,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4546052,,0,316.83,0,4.44,104,OC(CC1c2cc(Cl)ccc2-c2cncn21)C1CCCCC1,IC50,=',210,nM,6.68,,,UO_0000065,21.08,0.41,2.24,17.55,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4454031,,0,266.39,0,4.81,46,c1ccc2c(c1)-c1cncn1C2CCC1CCCCC1,IC50,=',135,nM,6.87,,,UO_0000065,25.79,0.47,2.06,38.55,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL3752711,,0,282.39,0,3.78,124,O[C@H](C[C@H]1c2ccccc2-c2cncn21)C1CCCCC1,IC50,=',110,nM,6.96,,,UO_0000065,24.64,0.45,3.18,18.29,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4535605,,0,316.38,0,2.89,129,O[C@H](C[C@@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@@H](O)CC1,IC50,=',3400,nM,5.47,,,UO_0000065,17.28,0.32,2.58,9.38,FALSE,CHEMBL4367261,Inhibition of purified human IDO1 using L-tryptophan as substrate preincubated for 5 mins followed by substrate addition and measured after 15 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4685,"Indoleamine 2,3-dioxygenase",Homo sapiens,SINGLE PROTEIN,CHEMBL4364294,1,Scientific Literature,J Med Chem,2019,None,
