Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL4633610,,0,645.55,1,4.86,1e,C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CCCC[C@H]2C)c(Cl)c1Cl)C(F)(F)F,IC50,=',136,nM,6.87,,,UO_0000065,10.64,0.23,2.01,5.34,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4643698,,0,663.54,1,4.81,1j,C[C@H]1C[C@H](F)CCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(Cl)c1Cl,IC50,=',26,nM,7.58,,,UO_0000065,11.43,0.25,2.78,5.89,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4645155,,0,631.53,1,4.47,1m,C[C@H]1CCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(Cl)c1Cl,IC50,=',21,nM,7.68,,,UO_0000065,12.16,0.27,3.21,5.97,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4633497,,0,643.54,1,4.61,1r,C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2C3CCC2CC3)c(Cl)c1Cl)C(F)(F)F,IC50,=',21,nM,7.68,,,UO_0000065,11.93,0.26,3.07,5.97,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4636865,,0,619.51,1,4.33,2f,CCCN(C)C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(Cl)c1Cl,IC50,=',22,nM,7.66,,,UO_0000065,12.36,0.28,3.33,5.95,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4645916,,0,631.53,1,4.47,1a,C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CCCCC2)c(Cl)c1Cl)C(F)(F)F,IC50,=',15,nM,7.82,,,UO_0000065,12.39,0.27,3.35,6.08,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4637820,,0,645.55,1,4.72,1b,CC1CCN(C(=O)c2nc(C(=O)NCC(C)(C)O)sc2-c2ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(Cl)c2Cl)CC1,IC50,=',11,nM,7.96,,,UO_0000065,12.33,0.27,3.24,6.18,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4634571,,0,645.55,1,4.86,1d,C[C@H]1CCCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(Cl)c1Cl,IC50,=',8.7,nM,8.06,,,UO_0000065,12.49,0.28,3.2,6.26,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4644553,,0,667.51,1,4.72,1u,C[C@H]1CC(F)(F)CN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(Cl)c1Cl,IC50,=',20,nM,7.7,,,UO_0000065,11.53,0.26,2.98,5.98,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4643735,,0,619.51,1,4.33,2a,CCN(CC)C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(Cl)c1Cl,IC50,=',22,nM,7.66,,,UO_0000065,12.36,0.28,3.33,5.95,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4639579,,0,647.57,2,5.11,2e,CC(C)N(C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(Cl)c1Cl)C(C)C,IC50,=',94,nM,7.03,,,UO_0000065,10.85,0.24,1.92,5.46,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4648441,,0,723.62,1,4.62,4j,CC[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NC3CCS(=O)(=O)CC3)nc2C(=O)N2CCC(F)CC2)c(Cl)c1Cl)C(F)(F)F,IC50,=',25,nM,7.6,,,UO_0000065,10.51,0.24,2.98,5.33,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4641370,,0,701.56,1,4.14,4g,C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)c3nn[nH]n3)nc2C(=O)N2CCC(F)CC2)c(Cl)c1Cl)C(F)(F)F,IC50,=',2760,nM,5.56,,,UO_0000065,7.92,0.17,1.42,3.41,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4644205,,0,672.55,2,5.59,4e,C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCCC(C)(C)C#N)nc2C(=O)N2CCC(F)CC2)c(Cl)c1Cl)C(F)(F)F,IC50,=',35,nM,7.46,,,UO_0000065,11.09,0.24,1.87,5.64,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4646799,,0,666.61,1,4.49,5g,C[C@H]1CC(F)(F)CN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(F)c1C(F)F,IC50,=',65,nM,7.19,,,UO_0000065,10.78,0.23,2.7,5.58,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4639405,,0,704.6,1,4.37,4n,CC[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCCN3CCOCC3)nc2C(=O)N2CCC(F)CC2)c(Cl)c1Cl)C(F)(F)F,IC50,=',33,nM,7.48,,,UO_0000065,10.62,0.23,3.11,6.19,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4646626,,0,657.59,1,4.19,3j,COCC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CCC(F)(F)CC2)c(Cl)c1Cl,IC50,=',180,nM,6.75,,,UO_0000065,10.26,0.22,2.55,4.89,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4637518,,0,651.53,1,4.67,2i,CCN(CCCF)C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(Cl)c1Cl,IC50,=',37,nM,7.43,,,UO_0000065,11.41,0.25,2.76,5.77,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4640811,,0,673.49,1,4.87,2h,CCN(CC(F)(F)F)C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(Cl)c1Cl,IC50,=',13,nM,7.89,,,UO_0000065,11.71,0.26,3.02,6.13,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4644337,,0,577.41,1,4.02,4a,C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(N)=O)nc2C(=O)N2CCC(F)CC2)c(Cl)c1Cl)C(F)(F)F,IC50,=',178,nM,6.75,,,UO_0000065,11.69,0.26,2.73,5.51,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4645439,,0,663.54,1,4.81,3b,CC[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CCC(F)CC2)c(Cl)c1Cl)C(F)(F)F,IC50,=',10,nM,8,,,UO_0000065,12.06,0.27,3.19,6.22,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4634281,,0,663.54,1,4.81,1i,C[C@H]1C[C@@H](F)CCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(Cl)c1Cl,IC50,=',15,nM,7.82,,,UO_0000065,11.79,0.26,3.01,6.08,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4648592,,0,617.5,1,4.08,1k,C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CCCC2)c(Cl)c1Cl)C(F)(F)F,IC50,=',107,nM,6.97,,,UO_0000065,11.29,0.25,2.89,5.42,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4643697,,0,632.65,1,4.49,5c,CC[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N(CC)CC)c(C(F)F)c1F)C(F)(F)F,IC50,=',36,nM,7.44,,,UO_0000065,11.77,0.25,2.95,5.78,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4644895,,0,677.57,2,5.06,3c,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CCC(F)CC2)c(Cl)c1Cl)C(F)(F)F,IC50,=',8,nM,8.1,,,UO_0000065,11.95,0.26,3.04,6.29,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4644817,,0,631.53,1,4.47,2m,CCN(C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(Cl)c1Cl)C1CC1,IC50,=',21,nM,7.68,,,UO_0000065,12.16,0.27,3.21,5.97,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4646438,,0,647.57,1,4.96,2c,CCN(CC(C)C)C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(Cl)c1Cl,IC50,=',12,nM,7.92,,,UO_0000065,12.23,0.27,2.96,6.15,FALSE,CHEMBL4620706,Inverse agonist activity at human RORgammat LBD by M1H cell based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,SINGLE PROTEIN,CHEMBL4619752,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,

