Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL3893573,,0,333.28,0,-1.26,4m; diastereomeric mixture,N[C@H](C(=O)O)C(NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,IC50,'=',100000,nM,4,,,UO_0000065,12,0.25,5.26,2.11,FALSE,CHEMBL3861226,Inhibition of [3H]-D-Asp uptake at human EAAT3 expressed in HEK293 cells measured after 3 mins by TopCount method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2721,Excitatory amino acid transporter 3,Homo sapiens,SINGLE PROTEIN,CHEMBL3860066,1,Scientific Literature,J Med Chem,2016,CHEMBL3307715,
CHEMBL3975687,,0,367.18,0,-0.41,4g; diastereomeric mixture,N[C@H](C(=O)O)C(NS(=O)(=O)c1ccc(Br)cc1)C(=O)O,IC50,'=',2600,nM,5.58,,,UO_0000065,15.21,0.38,6,3.8,FALSE,CHEMBL3861226,Inhibition of [3H]-D-Asp uptake at human EAAT3 expressed in HEK293 cells measured after 3 mins by TopCount method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2721,Excitatory amino acid transporter 3,Homo sapiens,SINGLE PROTEIN,CHEMBL3860066,1,Scientific Literature,J Med Chem,2016,CHEMBL3307715,
CHEMBL3908017,,0,356.28,0,-0.15,4l; diastereomeric mixture,N[C@H](C(=O)O)C(NS(=O)(=O)c1ccc(C(F)(F)F)cc1)C(=O)O,IC50,'=',100000,nM,4,,,UO_0000065,11.23,0.24,4.15,2.72,FALSE,CHEMBL3861226,Inhibition of [3H]-D-Asp uptake at human EAAT3 expressed in HEK293 cells measured after 3 mins by TopCount method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2721,Excitatory amino acid transporter 3,Homo sapiens,SINGLE PROTEIN,CHEMBL3860066,1,Scientific Literature,J Med Chem,2016,CHEMBL3307715,
CHEMBL3939524,,0,364.38,0,0.5,4p; diastereomeric mixture,N[C@H](C(=O)O)C(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,IC50,'=',20417.38,nM,4.69,,,UO_0000065,12.87,0.26,4.19,3.2,FALSE,CHEMBL3861226,Inhibition of [3H]-D-Asp uptake at human EAAT3 expressed in HEK293 cells measured after 3 mins by TopCount method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2721,Excitatory amino acid transporter 3,Homo sapiens,SINGLE PROTEIN,CHEMBL3860066,1,Scientific Literature,J Med Chem,2016,CHEMBL3307715,
CHEMBL3960774,,0,322.73,0,-0.52,4f; diastereomeric mixture,N[C@H](C(=O)O)C(NS(=O)(=O)c1ccc(Cl)cc1)C(=O)O,IC50,'=',1000,nM,6,,,UO_0000065,18.59,0.41,6.52,4.09,FALSE,CHEMBL3861226,Inhibition of [3H]-D-Asp uptake at human EAAT3 expressed in HEK293 cells measured after 3 mins by TopCount method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2721,Excitatory amino acid transporter 3,Homo sapiens,SINGLE PROTEIN,CHEMBL3860066,1,Scientific Literature,J Med Chem,2016,CHEMBL3307715,
CHEMBL3909952,,0,324.26,0,-0.89,4y; diastereomeric mixture,N[C@H](C(=O)O)C(NS(=O)(=O)c1ccc(F)c(F)c1)C(=O)O,IC50,'=',7400,nM,5.13,,,UO_0000065,15.82,0.33,6.02,3.5,FALSE,CHEMBL3861226,Inhibition of [3H]-D-Asp uptake at human EAAT3 expressed in HEK293 cells measured after 3 mins by TopCount method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2721,Excitatory amino acid transporter 3,Homo sapiens,SINGLE PROTEIN,CHEMBL3860066,1,Scientific Literature,J Med Chem,2016,CHEMBL3307715,
CHEMBL3983719,,0,306.27,0,-1.03,4e; diastereomeric mixture,N[C@H](C(=O)O)C(NS(=O)(=O)c1ccc(F)cc1)C(=O)O,IC50,'=',2041.74,nM,5.69,,,UO_0000065,18.58,0.39,6.72,3.88,FALSE,CHEMBL3861226,Inhibition of [3H]-D-Asp uptake at human EAAT3 expressed in HEK293 cells measured after 3 mins by TopCount method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2721,Excitatory amino acid transporter 3,Homo sapiens,SINGLE PROTEIN,CHEMBL3860066,1,Scientific Literature,J Med Chem,2016,CHEMBL3307715,
CHEMBL3928498,,0,338.34,0,-0.02,4c; diastereomeric mixture,N[C@H](C(=O)O)C(NS(=O)(=O)c1ccc2ccccc2c1)C(=O)O,IC50,'=',34000,nM,4.47,,,UO_0000065,13.21,0.27,4.49,3.04,FALSE,CHEMBL3861226,Inhibition of [3H]-D-Asp uptake at human EAAT3 expressed in HEK293 cells measured after 3 mins by TopCount method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2721,Excitatory amino acid transporter 3,Homo sapiens,SINGLE PROTEIN,CHEMBL3860066,1,Scientific Literature,J Med Chem,2016,CHEMBL3307715,
CHEMBL3950379,,0,322.73,0,-0.52,4q; diastereomeric mixture,N[C@H](C(=O)O)C(NS(=O)(=O)c1cccc(Cl)c1)C(=O)O,IC50,'=',12022.64,nM,4.92,,,UO_0000065,15.24,0.34,5.44,3.35,FALSE,CHEMBL3861226,Inhibition of [3H]-D-Asp uptake at human EAAT3 expressed in HEK293 cells measured after 3 mins by TopCount method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2721,Excitatory amino acid transporter 3,Homo sapiens,SINGLE PROTEIN,CHEMBL3860066,1,Scientific Literature,J Med Chem,2016,CHEMBL3307715,
CHEMBL3967211,,0,338.34,0,-0.02,4b; diastereomeric mixture,N[C@H](C(=O)O)C(NS(=O)(=O)c1cccc2ccccc12)C(=O)O,IC50,'=',63000,nM,4.2,,,UO_0000065,12.42,0.25,4.22,2.86,FALSE,CHEMBL3861226,Inhibition of [3H]-D-Asp uptake at human EAAT3 expressed in HEK293 cells measured after 3 mins by TopCount method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2721,Excitatory amino acid transporter 3,Homo sapiens,SINGLE PROTEIN,CHEMBL3860066,1,Scientific Literature,J Med Chem,2016,CHEMBL3307715,
CHEMBL3955047,,0,288.28,0,-1.17,4a; diastereomeric mixture,N[C@H](C(=O)O)C(NS(=O)(=O)c1ccccc1)C(=O)O,IC50,'=',6309.57,nM,5.2,,,UO_0000065,18.04,0.37,6.37,3.54,FALSE,CHEMBL3861226,Inhibition of [3H]-D-Asp uptake at human EAAT3 expressed in HEK293 cells measured after 3 mins by TopCount method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2721,Excitatory amino acid transporter 3,Homo sapiens,SINGLE PROTEIN,CHEMBL3860066,1,Scientific Literature,J Med Chem,2016,CHEMBL3307715,
CHEMBL3920012,,0,322.73,0,-0.52,4t; diastereomeric mixture,N[C@H](C(=O)O)C(NS(=O)(=O)c1ccccc1Cl)C(=O)O,IC50,'=',6500,nM,5.19,,,UO_0000065,16.07,0.35,5.71,3.53,FALSE,CHEMBL3861226,Inhibition of [3H]-D-Asp uptake at human EAAT3 expressed in HEK293 cells measured after 3 mins by TopCount method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2721,Excitatory amino acid transporter 3,Homo sapiens,SINGLE PROTEIN,CHEMBL3860066,1,Scientific Literature,J Med Chem,2016,CHEMBL3307715,
CHEMBL3936563,,0,289.27,0,-1.77,4ab; diastereomeric mixture,N[C@H](C(=O)O)C(NS(=O)(=O)c1cccnc1)C(=O)O,IC50,'=',75857.76,nM,4.12,,,UO_0000065,14.24,0.3,5.89,2.58,FALSE,CHEMBL3861226,Inhibition of [3H]-D-Asp uptake at human EAAT3 expressed in HEK293 cells measured after 3 mins by TopCount method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2721,Excitatory amino acid transporter 3,Homo sapiens,SINGLE PROTEIN,CHEMBL3860066,1,Scientific Literature,J Med Chem,2016,CHEMBL3307715,
CHEMBL3899726,,0,294.31,0,-1.11,4ac; diastereomeric mixture,N[C@H](C(=O)O)C(NS(=O)(=O)c1cccs1)C(=O)O,IC50,'=',3100,nM,5.51,,,UO_0000065,18.72,0.42,6.62,3.75,FALSE,CHEMBL3861226,Inhibition of [3H]-D-Asp uptake at human EAAT3 expressed in HEK293 cells measured after 3 mins by TopCount method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2721,Excitatory amino acid transporter 3,Homo sapiens,SINGLE PROTEIN,CHEMBL3860066,1,Scientific Literature,J Med Chem,2016,CHEMBL3307715,
CHEMBL3901844,,0,302.31,0,-1.03,4aa; diastereomeric mixture,N[C@H](C(=O)O)C(NS(=O)(=O)Cc1ccccc1)C(=O)O,IC50,'=',76000,nM,4.12,,,UO_0000065,13.63,0.28,5.15,2.81,FALSE,CHEMBL3861226,Inhibition of [3H]-D-Asp uptake at human EAAT3 expressed in HEK293 cells measured after 3 mins by TopCount method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2721,Excitatory amino acid transporter 3,Homo sapiens,SINGLE PROTEIN,CHEMBL3860066,1,Scientific Literature,J Med Chem,2016,CHEMBL3307715,
CHEMBL475341,,0,239.23,0,0.07,DL-TBOA,NC(C(=O)O)C(OCc1ccccc1)C(=O)O,IC50,'=',10000,nM,5,,,UO_0000065,20.9,0.4,4.93,4.55,FALSE,CHEMBL1016589,Inhibition of glutamate-induced depolarization in human EAAT3 expressed in HEK293 cells by FMP assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2721,Excitatory amino acid transporter 3,Homo sapiens,SINGLE PROTEIN,CHEMBL1155081,1,Scientific Literature,J. Med. Chem.,2008,CHEMBL3307715,
CHEMBL3948303,,0,303.3,0,-1.59,4n; diastereomeric mixture,Nc1ccc(S(=O)(=O)NC(C(=O)O)[C@H](N)C(=O)O)cc1,IC50,'=',3000,nM,5.52,,,UO_0000065,18.21,0.38,7.11,3.2,FALSE,CHEMBL3861226,Inhibition of [3H]-D-Asp uptake at human EAAT3 expressed in HEK293 cells measured after 3 mins by TopCount method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2721,Excitatory amino acid transporter 3,Homo sapiens,SINGLE PROTEIN,CHEMBL3860066,1,Scientific Literature,J Med Chem,2016,CHEMBL3307715,
